Nome: SAO CARLOS
Codigo Estacao: 83726
Latitude: -21.98027777
Longitude: -47.88388888
Altitude: 859.77
Situacao: Operante
Data Inicial: 2019-01-01
Data Final: 2023-09-08
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2021-06-30;null;null;null;null;null;null;null;null;null;
2021-07-01;null;null;null;null;null;null;null;null;null;
2021-07-02;null;null;null;null;null;null;null;null;null;
2021-07-03;null;null;null;null;null;null;null;null;null;
2021-07-04;null;null;null;null;null;null;null;null;null;
2021-07-05;null;null;null;null;null;null;null;null;null;
2021-07-06;null;null;null;null;null;null;null;null;null;
2021-07-07;null;null;null;null;null;null;null;null;null;
2021-07-08;null;null;null;null;null;null;null;null;null;
2021-07-09;null;null;null;null;null;null;null;null;null;
2021-07-10;null;null;null;null;null;null;null;null;null;
2021-07-11;null;null;null;null;null;null;null;null;null;
2021-07-12;null;null;null;null;null;null;null;null;null;
2021-07-13;null;null;null;null;null;null;null;null;null;
2021-07-14;null;null;null;null;null;null;null;null;null;
2021-07-15;null;null;null;null;null;null;null;null;null;
2021-07-16;null;null;null;null;null;null;null;null;null;
2021-07-17;null;null;null;null;null;null;null;null;null;
2021-07-18;null;null;null;null;null;null;null;null;null;
2021-07-19;null;null;null;null;null;null;null;null;null;
2021-07-20;null;null;null;null;null;null;null;null;null;
2021-07-21;null;null;null;null;null;null;null;null;null;
2021-07-22;null;null;null;null;null;null;null;null;null;
2021-07-23;null;null;null;null;null;null;null;null;null;
2021-07-24;null;null;null;null;null;null;null;null;null;
2021-07-25;null;null;null;null;null;null;null;null;null;
2021-07-26;null;null;null;null;null;null;null;null;null;
2021-07-27;null;null;null;null;null;null;null;null;null;
2021-07-28;null;null;null;null;null;null;null;null;null;
2021-07-29;null;null;null;null;null;null;null;null;null;
2021-07-30;null;null;null;null;null;null;null;null;null;
2021-07-31;null;null;null;null;null;null;null;null;null;
2021-08-01;null;null;null;null;null;null;null;null;null;
2021-08-02;null;null;null;null;null;null;null;null;null;
2021-08-03;null;null;null;null;null;null;null;null;null;
2021-08-04;null;null;null;null;null;null;null;null;null;
2021-08-05;null;null;null;null;null;null;null;null;null;
2021-08-06;null;null;null;null;null;null;null;null;null;
2021-08-07;null;null;null;null;null;null;null;null;null;
2021-08-08;null;null;null;null;null;null;null;null;null;
2021-08-09;null;null;null;null;null;null;null;null;null;
2021-08-10;null;null;null;null;null;null;null;null;null;
2021-08-11;null;null;null;null;null;null;null;null;null;
2021-08-12;null;null;null;null;null;null;null;null;null;
2021-08-13;null;null;0;28,3;null;null;81;null;1;
2021-08-14;4,4;7,9;0;28,7;19,64;11,9;76;null;2;
2021-08-15;null;null;null;null;null;null;null;null;null;
2021-08-16;null;null;0;31,9;null;null;66;null;2;
2021-08-17;6,4;7,8;0;30,9;22,06;15;64;null;2;
2021-08-18;6,2;9;0;32,2;23,36;16,7;62;null;2;
2021-08-19;8,4;8,9;0;31;22,74;17;56;null;3;
2021-08-20;8,9;9,1;0;30,2;21,5;17,7;57;null;3;
2021-08-21;6,6;9;0;29,7;21,02;13,1;55;null;1;
2021-08-22;null;null;null;null;null;null;null;null;null;
2021-08-23;null;null;0;31,7;null;null;62;null;3;
2021-08-24;7,6;7,8;0;32,4;23,58;17,5;56;42;2;
2021-08-25;8;8,6;0;33,6;23,98;18,4;57;null;2;
2021-08-26;9,1;8,6;0;32,9;24,26;18,9;60;null;,5;
2021-08-27;7,4;1,7;0;24,3;19,32;16,7;82;null;4;
2021-08-28;3,7;0;1,8;17,8;15,1;13,2;94;null;3;
2021-08-29;null;null;null;null;null;null;null;null;null;
2021-08-30;null;null;0;26,9;null;null;67;null;4;
2021-08-31;5,6;9,4;0;27,3;20,22;13,4;58;null;4;
2021-09-01;6;9,3;0;28;19,62;12,9;65;null;3;
2021-09-02;6,7;8,9;0;29,7;21,22;16,3;63;null;3;
2021-09-03;5,6;8,3;0;31,7;22,52;14,7;63;null;1;
2021-09-04;7,6;8,4;0;33,1;24;16,4;42;null;2;
2021-09-05;null;null;null;null;null;null;null;null;null;
2021-09-06;null;null;0;34,4;null;null;null;null;3;
2021-09-07;8,1;8,8;0;34,7;25,24;15,7;51;null;3;
2021-09-08;9,5;4,1;0;34,9;26,7;22;56;null;3;
2021-09-09;7,9;3,8;0;32,2;24,86;19,8;65;null;1;
2021-09-10;6;3,6;0;28,5;22,84;18,7;82;null;1;
2021-09-11;3,1;4,8;0;29,8;21,5;17,4;null;null;1;
2021-09-12;null;null;null;null;null;null;null;null;null;
2021-09-13;null;null;0;34,6;null;null;48;null;4;
2021-09-14;11;3,6;0;34;26,92;21,3;52;null;2;
2021-09-15;7,6;0;0;28,4;22,88;19,8;78;null;1,5;
2021-09-16;3,6;2,1;0;30,9;21,5;17,9;78;null;5;
2021-09-17;5,4;7,2;0;32,4;24,82;17,5;65;null;3;
2021-09-18;6,9;8,2;0;35;26,26;20,7;66;null;1,5;
2021-09-19;null;null;null;null;null;null;null;null;null;
2021-09-20;null;null;0;35,6;null;null;57;null;3;
2021-09-21;8,6;6,5;0;37,8;27,16;21,6;66;null;4;
2021-09-22;8,6;7,3;0;23,1;17,14;14,6;68;null;6;
2021-09-23;5,8;8,6;0;29,3;20,12;12,3;57;null;3,5;
2021-09-24;7,4;8,6;0;33,6;23,8;14,2;53;null;3;
2021-09-25;7,3;6,2;0;32,2;24,1;18,2;62;18;3;
2021-09-26;null;null;null;null;null;null;null;null;null;
2021-09-27;null;null;0;31,4;24,42;22,4;null;null;2;
2021-09-28;7,2;8;0;34,2;25,46;21;70;null;1,5;
2021-09-29;7,8;6,7;0;35;26,98;19,6;null;null;2;
2021-09-30;8;8,4;0;33,8;24,18;16,7;null;null;3;
2021-10-01;7;4,5;0;35;23,14;17,8;null;null;2;
2021-10-02;5,1;,2;2,8;24,9;20,42;17;null;null;1;
2021-10-03;null;null;null;null;null;null;null;null;null;
2021-10-04;null;null;0;31,6;25;22,5;null;null;2,25;
2021-10-05;3,6;6,2;,4;30,9;22,76;18,5;null;null;3;
2021-10-06;4,7;8,1;0;33,6;24,3;16,9;null;null;1;
2021-10-07;5,1;,4;0;24,3;21,4;19;null;null;5;
2021-10-08;2,8;null;0;30,3;22,36;14,9;null;null;1;
2021-10-09;5,3;4,9;0;29,7;21,82;15,8;null;null;4;
2021-10-10;null;null;null;null;null;null;null;null;null;
2021-10-11;null;null;null;25,8;20,7;19,1;null;null;2;
2021-10-12;2,4;8,5;,2;29,5;22,48;16,1;null;null;3;
2021-10-13;4,4;8,5;0;30,9;22,74;17,2;null;null;2;
2021-10-14;5,6;2,3;0;31,1;22,66;18,9;null;null;3;
2021-10-15;3;6,9;14,8;29,9;24,3;18,4;null;null;2;
2021-10-16;4,3;5,9;17,6;27,4;22,8;18,6;null;null;3;
2021-10-17;null;null;null;null;null;null;null;null;null;
2021-10-18;null;null;0;22,6;19,72;18,2;null;null;2;
2021-10-19;1,2;,5;5;22,8;17,4;15;null;null;4;
2021-10-20;1,6;5;11,5;24,3;16,46;11,9;null;null;2;
2021-10-21;2,7;8,5;0;26,5;19,66;12;null;null;1;
2021-10-22;4,3;9,3;0;29,7;21,48;13,7;null;null;2;
2021-10-23;5,7;9,2;0;32,6;25,06;16,2;null;null;2;
2021-10-24;null;null;null;null;null;null;null;null;null;
2021-10-25;null;null;0;29,1;null;null;null;null;3;
2021-10-26;3,9;5,2;0;29,2;22,9;19;null;null;2;
2021-10-27;2,9;2,4;,8;28;22,8;19,9;null;81;1;
2021-10-28;1,5;,4;37;26,7;21,54;19,6;null;null;1;
2021-10-29;2,3;7,2;0;28,9;23,1;17,3;null;null;2;
2021-10-30;4,5;8,3;0;30,3;23,22;17,9;null;null;2;
2021-10-31;null;null;null;null;null;null;null;74;null;
2021-11-01;null;null;null;26,8;21,2;19,1;null;null;2;
2021-11-02;2,9;9,5;0;28,5;22,14;16,4;null;null;2;
2021-11-03;4;8,9;0;30,1;23,22;16,7;null;null;2;
2021-11-04;5,1;10,2;0;31,2;24,52;17,3;null;null;1;
2021-11-05;7,7;10,1;0;32,6;26,58;20,6;null;null;2;
2021-11-06;8,1;10;0;32,8;26,72;21,1;null;null;1;
2021-11-07;null;null;null;null;null;null;null;null;null;
2021-11-08;null;null;null;32;23,96;20,5;null;null;4;
2021-11-09;6,3;7,4;0;30,7;23,8;19,2;null;null;3;
2021-11-10;4,5;null;0;31,2;21,92;16,7;null;null;1;
2021-11-11;3,5;0;26,8;22,8;18,52;17;null;null;3;
2021-11-12;1,5;4,6;0;25,5;18,92;16,5;null;null;4;
2021-11-13;4,4;null;0;25,5;18,84;12,9;null;null;2;
2021-11-14;null;null;null;null;null;null;null;null;null;
2021-11-15;null;null;0;28,7;23,86;22,5;null;null;2;
2021-11-16;6,5;8,1;0;29,9;23,02;18,6;null;null;1,5;
2021-11-17;5,9;7,7;0;31,1;25,64;20,6;null;null;2;
2021-11-18;4,4;0;3,7;25,8;21,02;16,9;null;null;1;
2021-11-19;,5;0;68,6;24,9;21,58;19,8;null;null;3;
2021-11-20;1,2;10,4;4,6;26,9;20,78;17;null;null;4;
2021-11-21;null;null;null;null;null;null;null;null;null;
2021-11-22;null;null;0;32,2;24,14;21,4;null;null;,5;
2021-11-23;4,1;10;0;33,8;24,86;15,3;null;null;1;
2021-11-24;8;9;0;32,6;24,36;18,8;null;null;1;
2021-11-25;8,6;9,7;0;33,3;25,94;19,5;null;null;1;
2021-11-26;5,3;0;28,8;25,4;20,5;18,5;null;null;2;
2021-11-27;,5;9,1;13,2;29,9;23,34;19,1;null;83;1,5;
2021-11-28;null;null;null;null;null;null;null;null;null;
2021-11-29;null;null;0;28,9;null;null;null;null;1;
2021-11-30;2,6;0;29,7;24,5;21,16;19,3;null;83;1,5;
2021-12-01;,6;8,9;9,4;30,9;24,1;19,3;null;null;,5;
2021-12-02;3,2;7,6;0;31,2;23,96;18,1;null;null;2;
2021-12-03;4,3;10,5;0;29,9;23,7;19,7;null;null;4;
2021-12-04;5;9,6;0;30,1;24,1;16,7;null;null;3;
2021-12-05;null;null;null;null;null;null;null;null;null;
2021-12-06;null;null;0;28,2;23,4;22,1;null;null;3;
2021-12-07;3,7;9,5;0;24,7;19,34;17;null;null;5;
2021-12-08;4,8;10,3;0;25,2;19,56;14,6;null;null;4;
2021-12-09;4,5;11,1;0;28,5;21,08;14,2;null;null;1;
2021-12-10;4,9;11,3;0;30,2;21,88;14,4;null;null;1;
2021-12-11;6,7;10,4;0;31,8;24,26;17,4;null;null;,5;
2021-12-12;null;null;null;null;null;null;null;null;null;
2021-12-13;null;null;0;28,5;null;null;null;null;2;
2021-12-14;2,4;1,8;44;28;22,52;19,9;null;null;2;
2021-12-15;null;null;null;26,7;22,26;20,7;null;null;4;
2021-12-16;null;null;null;null;null;null;null;null;null;
2021-12-17;null;null;null;null;null;null;null;null;null;
2021-12-18;null;null;null;null;null;null;null;null;null;
2021-12-19;null;null;null;null;null;null;null;null;null;
2021-12-20;null;null;null;null;null;null;null;null;null;
2021-12-21;null;null;null;null;null;null;null;null;null;
2021-12-22;null;null;null;null;null;null;null;null;null;
2021-12-23;null;null;0;26,7;22,26;20,7;null;null;4;
2021-12-24;4,7;11,2;0;27,3;20,96;14,8;null;64;4;
2021-12-25;5,1;9,7;0;30,2;23;14,8;null;null;2;
2021-12-26;null;null;null;null;null;null;null;null;null;
2021-12-27;null;null;0;30,9;24,18;21,5;null;null;3;
2021-12-28;null;2,5;5,4;29,5;22,06;19,5;null;null;1,02888;
2021-12-29;null;null;null;null;null;null;null;null;null;
2021-12-30;null;null;null;null;null;null;null;null;null;
2021-12-31;null;null;null;null;null;null;null;null;null;
2022-01-01;null;null;null;null;null;null;null;null;null;
2022-01-02;null;null;null;null;null;null;null;null;null;
2022-01-03;null;null;null;null;null;null;null;null;null;
2022-01-04;null;null;null;null;null;null;null;null;null;
2022-01-05;null;null;0;25,3;22,16;21,1;null;96;3;
2022-01-06;,5;2,5;10,9;29,7;22,2;18,9;null;89;1;
2022-01-07;2,2;1,2;58,3;23,8;20,36;18,8;null;90;4;
2022-01-08;2;9,9;,2;26,9;21,06;17,5;null;82;7;
2022-01-09;null;null;null;null;null;null;null;83;null;
2022-01-10;null;null;0;24;21,3;20,5;null;88;,5;
2022-01-11;1,1;1,6;0;25,5;21,46;19,3;null;87;2;
2022-01-12;,9;5,1;20,8;27,9;22,22;18,6;null;90;2;
2022-01-13;2;9,3;,2;31;23,86;20;null;81;3;
2022-01-14;4,1;5,8;0;31,8;25,06;20;null;72;2;
2022-01-15;3,4;5,9;0;31,6;23,62;19,6;null;63;2,5;
2022-01-16;null;null;null;null;null;null;null;97;null;
2022-01-17;null;null;0;31,6;23,54;20,5;null;78;,5;
2022-01-18;3,2;6;4,5;31,1;23,38;18,9;null;81;1;
2022-01-19;2,6;9,8;,8;31,9;23,34;18,3;null;76;3;
2022-01-20;3,9;7,2;,5;31,7;25,12;19,2;null;74;1;
2022-01-21;4;9,7;0;33,4;26,18;20,2;null;65;,5;
2022-01-22;4,8;6,9;0;31,6;26,22;20,2;null;70;1;
2022-01-23;null;null;null;null;null;null;null;70;null;
2022-01-24;null;null;0;33,4;null;null;null;72;1;
2022-01-25;5,2;9,7;0;31,2;25,34;20,4;null;77;1;
2022-01-26;3,5;5,7;0;31;24,02;21,2;null;75;1;
2022-01-27;2,8;6,6;8,5;29,9;24,3;20,3;null;76;2;
2022-01-28;2,8;1,9;0;28,5;22,7;20,3;null;80;1;
2022-01-29;1,7;0;15,9;24,4;21,02;19,5;null;95;1;
2022-01-30;null;null;null;null;null;null;null;99;null;
2022-01-31;null;null;0;24;20,98;19,9;null;97;2;
2022-02-01;,2;0;24,3;23,3;21,04;19,3;null;98;1;
2022-02-02;,5;0;13,1;24,7;21,54;20;null;94;1;
2022-02-03;,6;,6;18;25,8;21,58;18,9;null;95;,5;
2022-02-04;,8;6;15,3;29;22,94;19,2;null;94;1;
2022-02-05;2,1;4,3;0;29;23,06;20;null;79;1;
2022-02-06;null;null;null;null;null;null;null;98;null;
2022-02-07;null;null;0;24,5;21,74;21;null;97;1;
2022-02-08;,9;8,6;20,6;29,4;22,84;16,8;null;82;2;
2022-02-09;3,6;9,1;0;28,3;22,2;16,5;null;76;3;
2022-02-10;4,2;8,8;0;29,5;23,06;16,5;null;73;1;
2022-02-11;3,4;4,4;0;27,5;22,14;18,3;null;71;2;
2022-02-12;1,9;9,4;0;29,7;23,64;17,6;null;76;4;
2022-02-13;null;null;null;null;null;null;null;78;null;
2022-02-14;null;null;0;32,6;null;null;null;76;,5;
2022-02-15;4,1;4,2;0;30;23,94;20,4;null;76;,5;
2022-02-16;2;6;12;29,3;21,38;17,3;null;73;2;
2022-02-17;2,1;7,7;14,8;28,1;22,38;17,3;null;75;2;
2022-02-18;2,2;2,1;0;27,2;21,58;18,5;null;86;2;
2022-02-19;2,4;6,7;0;28,4;22,14;16,7;null;78;1;
2022-02-20;null;null;null;null;null;null;null;86;null;
2022-02-21;null;null;0;31,6;24,1;21,7;null;81;1,5;
2022-02-22;2,9;null;4,1;30,7;24,28;19,1;null;80;,5;
2022-02-23;3,2;8,2;0;32,4;25,26;20,3;null;76;1,5;
2022-02-24;3,8;4,4;0;30,5;24,5;20,9;null;72;,5;
2022-02-25;3,2;8,2;0;32,6;25,68;19,6;null;64;2;
2022-02-26;4,1;5,2;0;31,1;24,96;19,6;null;71;,5;
2022-02-27;null;null;null;null;null;null;null;85;null;
2022-02-28;null;null;0;null;null;null;null;65;1;
2022-03-01;null;null;null;null;null;null;null;null;null;
2022-03-02;null;null;null;null;null;null;null;null;null;
2022-03-03;null;null;null;null;null;null;null;null;null;
2022-03-04;null;null;null;null;null;null;null;null;null;
2022-03-05;null;null;null;null;null;null;null;null;null;
2022-03-06;null;null;null;null;null;null;null;null;null;
2022-03-07;null;null;null;null;null;null;null;null;null;
2022-03-08;null;null;null;null;null;null;null;null;null;
2022-03-09;null;null;null;null;null;null;null;null;null;
2022-03-10;null;null;null;null;null;null;null;null;null;
2022-03-11;null;null;null;null;null;null;null;null;null;
2022-03-12;null;null;null;null;null;null;null;null;null;
2022-03-13;null;null;null;null;null;null;null;null;null;
2022-03-14;null;null;null;null;null;null;null;null;null;
2022-03-15;null;null;null;null;null;null;null;null;null;
2022-03-16;null;null;null;28,9;23,22;20,5;null;85;2;
2022-03-17;2,9;8;7,8;30,5;24,32;20,4;null;80;1,5;
2022-03-18;3,2;8;0;32,4;25,84;19,5;null;72;,5;
2022-03-19;3,5;,3;48,9;28,7;23,42;19,8;null;83;3;
2022-03-20;null;null;null;null;null;null;null;84;null;
2022-03-21;null;null;0;26,9;21,02;19,2;null;77;4;
2022-03-22;3,8;8,7;0;28,3;21,68;15,7;null;68;2;
2022-03-23;4,1;9;0;28,3;22,88;18,1;null;73;2;
2022-03-24;4,4;9,1;0;31,1;23,96;19,6;null;71;1,5;
2022-03-25;4,3;7,8;0;31,4;24,8;18,8;null;72;1;
2022-03-26;3,2;5,8;,5;30,7;23,74;19,2;null;84;,5;
2022-03-27;null;null;null;null;null;null;null;90;null;
2022-03-28;null;null;0;29,8;22,62;19,6;null;78;3;
2022-03-29;1,7;8,9;0;30,3;23,58;17,4;null;67;1;
2022-03-30;4,7;5,2;0;29,9;23,56;18,7;null;69;1,5;
2022-03-31;5,4;4,1;10,6;28,9;22,1;18,7;null;68;3;
2022-04-01;,8;,2;32,8;23,3;19,42;16,7;null;88;2;
2022-04-02;,7;5,4;0;27;21,36;17,4;null;81;3;
2022-04-03;null;null;null;null;null;null;null;86;null;
2022-04-04;null;0;0;31,1;null;null;null;74;,5;
2022-04-05;3,4;3,5;0;29,5;23,96;20,6;null;71;1;
2022-04-06;1,4;6,8;10,4;30,1;23,64;18,7;null;83;1;
2022-04-07;3,3;8,3;0;30,7;23,82;17,9;null;70;1;
2022-04-08;3,6;5,4;0;30,6;23,74;18,8;null;70;1,5;
2022-04-09;5,8;6,8;0;30,8;23,76;18,9;null;73;1;
2022-04-10;null;null;null;null;null;null;null;92;null;
2022-04-11;null;null;0;30,6;null;null;null;73;1,5;
2022-04-12;4,1;2,5;0;28,9;23,28;20,5;null;85;,5;
2022-04-13;1,9;2,5;0;27,7;22,48;18,7;null;84;,5;
2022-04-14;1,6;5,7;0;27,6;21,16;18,3;null;87;3;
2022-04-15;2,7;8,9;,6;24,4;18,16;15,2;null;79;3;
2022-04-16;4,9;9,3;0;23,6;17,52;12,4;null;71;5;
2022-04-17;null;null;null;null;null;null;null;69;null;
2022-04-18;null;null;0;27,1;21,32;19,6;null;67;2;
2022-04-19;4,1;9,3;0;28,5;20,72;14,9;null;57;4;
2022-04-20;3,9;8;0;29,4;21,5;15,5;null;73;1;
2022-04-21;3,5;8,9;0;28,9;20,9;15;null;66;,5;
2022-04-22;3,6;8,3;0;29,2;21,6;14,1;null;60;1;
2022-04-23;4,3;7,1;0;29,8;21,16;17,4;null;71;2,5;
2022-04-24;null;null;null;null;null;null;null;85;null;
2022-04-25;null;null;0;30,3;24,08;22;null;71;2;
2022-04-26;3,7;7,4;0;30,5;23,44;18,9;null;71;2;
2022-04-27;4,3;9,1;0;30,2;23,1;17;null;68;1,5;
2022-04-28;4,5;8,8;0;30,6;22,62;18,9;null;64;1;
2022-04-29;3,9;8,9;0;29,8;23,14;15,6;null;61;2;
2022-04-30;4,9;6,1;0;28,3;21,44;17,9;null;75;1;
2022-05-01;null;null;null;null;null;null;null;84;null;
2022-05-02;null;null;0;29,9;null;null;null;68;,5;
2022-05-03;3,9;8;0;29,6;22,64;16,9;null;58;3;
2022-05-04;4,8;,3;9,8;21,5;15,82;13,8;null;71;2;
2022-05-05;,8;8;2;22,9;15,34;9,2;null;85;1;
2022-05-06;2,1;8;0;26,4;18,4;13,6;null;83;2;
2022-05-07;2,8;8,3;0;25,2;17,9;12,3;null;78;2;
2022-05-08;null;null;null;25,9;20,68;19;null;70;2;
2022-05-09;null;null;0;25,9;20,68;19;null;70;2;
2022-05-10;2,5;8,7;0;27,2;20,02;15;null;68;2,5;
2022-05-11;3,6;2,3;5,5;23,2;18,46;16,5;null;81;1;
2022-05-12;1,2;7,5;,6;25,7;18,76;16,3;null;87;,5;
2022-05-13;2,1;8,2;0;27,1;18,96;12,7;null;76;1;
2022-05-14;2,7;8;0;28,3;19,46;13,6;null;76;2;
2022-05-15;null;null;null;null;null;null;null;81;null;
2022-05-16;null;null;0;23,6;18,22;16,6;null;89;,5;
2022-05-17;2,3;6,5;0;17,6;11,16;9,2;null;88;1;
2022-05-18;3,3;6,2;0;12,5;7,92;4,7;null;76;3;
2022-05-19;1,4;4,5;0;16,7;9,52;6,3;null;81;3;
2022-05-20;1,3;8,4;0;19,8;11,26;4,7;null;70;1;
2022-05-21;4,5;6,9;0;21,8;12,72;4,4;null;64;2;
2022-05-22;null;null;null;null;null;null;null;82;null;
2022-05-23;null;null;0;25,6;17,1;13,9;null;54;2;
2022-05-24;4,6;8,4;0;26,3;17,82;12,2;null;57;2;
2022-05-25;4,6;8,5;0;24,7;17,02;12,8;null;64;2;
2022-05-26;4,5;8;0;25,7;17,58;12,5;null;69;2;
2022-05-27;3,7;8,3;0;25,7;17,82;12,5;null;66;1,5;
2022-05-28;3;8,2;0;26,2;17,48;12;null;61;1,5;
2022-05-29;null;null;null;null;null;null;null;81;null;
2022-05-30;null;null;0;27,7;null;null;null;57;1;
2022-05-31;3,8;4,2;27;25,9;19,92;17,4;null;67;,5;
2022-06-01;1,4;4,3;1;26,9;19,7;15,8;null;84;1;
2022-06-02;2,1;7,4;0;28,4;21,22;16,3;null;72;1;
2022-06-03;3,5;5;0;23,6;18,82;16,5;null;83;3;
2022-06-04;2,3;8;0;24,8;17,66;12,9;null;83;1;
2022-06-05;null;null;null;null;null;null;null;71;null;
2022-06-06;null;null;0;26,5;19,44;16,9;null;65;,5;
2022-06-07;2,9;6,8;0;26,5;19,26;13;null;61;1;
2022-06-08;,9;5;3,4;25,6;19,36;15,9;null;80;1;
2022-06-09;3,3;0;20,1;22;18,7;16,8;null;94;2;
2022-06-10;,7;1,4;1,4;22;18,18;16,5;null;89;1;
2022-06-11;1;,7;3,3;21,1;15,72;13,6;null;91;1;
2022-06-12;null;null;null;null;null;null;null;93;null;
2022-06-13;null;null;0;19,5;14,56;13,2;null;55;2;
2022-06-14;3,2;6,5;0;21,6;12,8;7;null;65;1;
2022-06-15;2,9;6,4;0;25,6;17,34;11,4;null;52;2;
2022-06-16;3,7;8,5;0;28,4;18,34;10,7;null;53;1;
2022-06-17;4,1;8,3;0;27,3;19,62;11,3;null;46;1;
2022-06-18;4,3;1,6;5,8;21,8;16,5;14,5;null;58;,5;
2022-06-19;null;null;null;null;null;null;null;95;null;
2022-06-20;null;null;null;23,2;18,06;16,5;null;89;1;
2022-06-21;2;8,2;0;26,9;20,04;15;null;74;1;
2022-06-22;4;8;0;27;19,5;16,5;null;63;2;
2022-06-23;4,5;8,3;0;26,3;18,08;14,2;null;51;2;
2022-06-24;4,7;8,4;,1;27,3;17,68;11,9;null;57;1;
2022-06-25;4,6;8,3;0;25,9;18,18;11,3;null;64;4;
2022-06-26;null;null;null;null;null;null;null;85;null;
2022-06-27;null;null;0;25,4;17,66;15,4;null;74;3,5;
2022-06-28;3,3;8,1;0;25,9;17,6;13,2;null;73;,5;
2022-06-29;3,1;8,3;0;26,5;18,42;11,9;null;75;1,5;
2022-06-30;3,5;8;0;25,9;16,44;11,4;null;69;,5;
2022-07-01;3,7;8,2;0;26,4;17,34;9,1;null;60;1;
2022-07-02;4,4;8,2;0;27,9;18,74;13,1;null;68;1,5;
2022-07-03;null;null;null;null;null;null;null;72;null;
2022-07-04;null;null;0;27,6;18,74;15,7;null;63;2;
2022-07-05;4,6;8,5;0;26,5;17,4;13,4;null;56;2;
2022-07-06;3,9;8,5;0;26,3;17,44;10,8;null;58;,5;
2022-07-07;4,6;8,2;0;27,7;17,94;12;null;60;2;
2022-07-08;4,5;8;0;27,9;19,02;12,4;null;58;,5;
2022-07-09;5,4;8,5;0;25,5;17,52;12,9;null;54;3;
2022-07-10;null;null;null;null;null;null;null;72;null;
2022-07-11;null;null;0;26,1;20,06;18,2;null;59;3;
2022-07-12;5,4;7,3;0;27,5;19,38;14,2;null;55;2;
2022-07-13;4,1;3;0;25,7;19,32;15,9;null;58;1;
2022-07-14;4;8,3;0;26,2;20;15,8;null;72;3;
2022-07-15;5,5;7,4;0;27,6;19,88;16,9;null;56;2;
2022-07-16;4,9;3,4;0;27,5;20,4;13,9;null;56;2;
2022-07-17;null;null;null;null;null;null;null;64;null;
2022-07-18;null;null;0;29,7;21,96;16,5;null;57;2;
2022-07-19;4,9;8,4;0;27,9;20,06;15,2;null;61;1;
2022-07-20;4,4;8,6;0;26,9;20,28;15,5;null;64;1;
2022-07-21;5,1;8,5;0;27,3;19,66;16,6;null;66;2;
2022-07-22;4,4;8,4;0;27,5;18,96;12,9;null;52;1;
2022-07-23;4,7;8,7;0;27,6;19;12,5;null;54;1;
2022-07-24;null;null;null;null;null;null;null;60;null;
2022-07-25;null;null;0;28;20,28;17,6;null;56;2;
2022-07-26;4,8;8,8;0;28,7;19,76;13,3;null;59;1;
2022-07-27;5,2;8,9;0;27,5;18,74;13,9;null;64;1,5;
2022-07-28;4,4;8,6;0;28;19,38;14,1;null;48;1,5;
2022-07-29;5,2;5,3;0;26,7;19,44;13,7;null;49;3;
2022-07-30;4,2;9;0;25,2;16,5;11,8;null;55;1,5;
2022-07-31;null;null;null;null;null;null;null;60;null;
2022-08-01;null;null;null;29,4;22,12;19,8;null;57;2;
2022-08-02;6,1;8,4;0;29,3;21,98;16;null;43;1;
2022-08-03;7,1;8,7;0;29,9;22;15,9;null;42;5,8;
2022-08-04;6,2;6,9;0;29,7;21,86;17,4;null;46;1;
2022-08-05;5,6;8,7;0;30,9;22,74;14,5;null;52;2;
2022-08-06;6;7,1;0;29,7;20,92;14,7;null;54;2;
2022-08-07;null;null;null;null;null;null;null;63;null;
2022-08-08;null;null;null;20,1;17,42;16,4;null;96;5,5;
2022-08-09;,8;1;1,5;23,8;18,64;16,3;null;91;1;
2022-08-10;1,2;5,6;26,6;17,8;12,16;10,4;null;94;6,55;
2022-08-11;3,3;7;0;18,4;12,88;8,4;null;63;6;
2022-08-12;4,4;9,2;0;23,2;15,66;10,3;null;66;1;
2022-08-13;3;9,1;0;28,5;18,78;14,3;null;51;3,5;
2022-08-14;null;null;null;null;null;null;null;67;null;
2022-08-15;null;null;0;29,2;22,44;19,2;null;46;3;
2022-08-16;7,3;8,9;0;30,7;23,26;17,4;null;43;3;
2022-08-17;6,5;,8;0;24,3;19,68;15,7;null;42;2;
2022-08-18;4,5;5,1;0;28,3;20,74;16,3;null;52;2;
2022-08-19;4,4;4,5;0;18,4;11,7;7,9;null;76;7,5;
2022-08-20;2,5;1,2;0;19,2;13,52;8,5;null;74;3;
2022-08-21;null;null;null;null;null;null;null;79;null;
2022-08-22;null;null;0;25,3;19,52;17,5;null;63;3;
2022-08-23;3,9;9;0;27,9;19,56;10,9;null;48;2;
2022-08-24;5,7;6,3;0;27,9;20,62;15,4;null;51;1,5;
2022-08-25;6,2;4,7;0;26,9;21;15,7;null;49;3;
2022-08-26;7,2;5;0;28,9;21,86;18,3;null;33;1;
